NotWavenumber,NotIntensity
6002.535999,1.09782
6002.535841,1.095049
6002.535686,1.092489
6002.535527,1.089691
6002.535372,1.087129
6002.535218,1.084488
6002.535059,1.08266
6002.534904,1.080224
6002.534746,1.079267
6002.534591,1.078703
6002.534436,1.077618
6002.534277,1.077784
6002.534122,1.078136
6002.533964,1.078212
6002.533809,1.079662
6002.533654,1.081167
6002.533495,1.083319
6002.53334,1.086278
6002.533185,1.089781
6002.533027,1.093155
6002.532872,1.097033
6002.532713,1.101417
6002.532559,1.105226
6002.532404,1.108212
6002.532245,1.111293
6002.53209,1.113949
6002.531932,1.116308
6002.531777,1.118371
6002.531622,1.120589
6002.531463,1.122173
6002.531308,1.123678
6002.53115,1.124781
6002.530995,1.125609
6002.53084,1.125376
6002.530681,1.125475
6002.530526,1.126422
6002.530371,1.126632
6002.530213,1.127706
6002.530058,1.128793
6002.529899,1.129683
6002.529745,1.131428
6002.52959,1.132654
6002.529431,1.133833
6002.529276,1.135604
6002.529118,1.137027
6002.528963,1.138986
6002.528808,1.140569
6002.528649,1.141792
6002.528494,1.144278
6002.528336,1.145963
6002.528181,1.147364
6002.528026,1.149223
6002.527867,1.15063
6002.527712,1.153007
6002.527558,1.154547
6002.527399,1.156232
6002.527244,1.157397
6002.527086,1.159546
6002.526931,1.161394
6002.526776,1.163246
6002.526617,1.164872
6002.526462,1.167086
6002.526304,1.168048
6002.526149,1.16962
6002.525994,1.171099
6002.525835,1.17242
6002.52568,1.17532
6002.525522,1.176886
6002.525367,1.178997
6002.525212,1.181977
6002.525053,1.183473
6002.524898,1.186849
6002.524744,1.189196
6002.524585,1.192356
6002.52443,1.194612
6002.524272,1.19711
6002.524117,1.201481
6002.523962,1.204394
6002.523803,1.208484
6002.523648,1.211491
6002.52349,1.216038
6002.523335,1.218901
6002.52318,1.221358
6002.523021,1.223188
6002.522866,1.224877
6002.522708,1.225852
6002.522553,1.226647
6002.522398,1.22759
6002.522239,1.227928
6002.522085,1.22811
6002.52193,1.22709
6002.521771,1.227928
6002.521616,1.227147
6002.521458,1.226661
6002.521303,1.227354
6002.521148,1.228339
6002.520989,1.229899
6002.520834,1.231923
6002.520676,1.233431
6002.520521,1.235498
6002.520366,1.238165
6002.520207,1.240808
6002.520052,1.244435
6002.519897,1.247932
6002.519739,1.251336
6002.519584,1.255027
6002.519425,1.259357
6002.519271,1.263292
6002.519116,1.266368
6002.518957,1.269997
6002.518802,1.273859
6002.518644,1.276736
6002.518489,1.279506
6002.518334,1.28262
6002.518175,1.283981
6002.51802,1.286748
6002.517862,1.288809
6002.517707,1.291621
6002.517552,1.294215
6002.517393,1.297339
6002.517238,1.29947
6002.517084,1.302094
6002.516925,1.304139
6002.51677,1.307509
6002.516612,1.309153
6002.516457,1.312762
6002.516302,1.315164
6002.516143,1.318337
6002.515988,1.320719
6002.51583,1.323725
6002.515675,1.327032
6002.51552,1.330126
6002.515361,1.334239
6002.515206,1.337062
6002.515048,1.341136
6002.514893,1.345927
6002.514738,1.351017
6002.514579,1.356723
6002.514424,1.362608
6002.51427,1.368501
6002.514111,1.373674
6002.513956,1.379823
6002.513798,1.384796
6002.513643,1.388461
6002.513488,1.392582
6002.513329,1.394709
6002.513174,1.397821
6002.513016,1.399693
6002.512861,1.401146
6002.512706,1.401977
6002.512547,1.402125
6002.512392,1.402415
6002.512234,1.40287
6002.512079,1.402935
6002.511924,1.404116
6002.511765,1.405374
6002.511611,1.40723
6002.511456,1.409827
6002.511297,1.411084
6002.511142,1.414468
6002.510984,1.417152
6002.510829,1.420437
6002.510674,1.424091
6002.510515,1.426812
6002.51036,1.43179
6002.510202,1.436304
6002.510047,1.440246
6002.509892,1.445477
6002.509733,1.451315
6002.509578,1.458272
6002.50942,1.465027
6002.509265,1.473297
6002.50911,1.479416
6002.508952,1.487562
6002.508797,1.494432
6002.508642,1.502045
6002.508483,1.508444
6002.508328,1.514891
6002.50817,1.51934
6002.508015,1.525326
6002.50786,1.528969
6002.507701,1.533384
6002.507546,1.537233
6002.507388,1.54151
6002.507233,1.542822
6002.507078,1.545468
6002.506919,1.546522
6002.506764,1.548217
6002.506606,1.549456
6002.506451,1.551178
6002.506296,1.552638
6002.506138,1.55286
6002.505983,1.554987
6002.505828,1.556359
6002.505669,1.560656
6002.505514,1.563964
6002.505356,1.569109
6002.505201,1.574161
6002.505046,1.581092
6002.504887,1.587861
6002.504732,1.596331
6002.504574,1.604555
6002.504419,1.612921
6002.504264,1.620057
6002.504105,1.62636
6002.503951,1.632526
6002.503792,1.63796
6002.503637,1.643305
6002.503482,1.648535
6002.503324,1.652843
6002.503169,1.656768
6002.503014,1.659966
6002.502855,1.661165
6002.5027,1.662721
6002.502542,1.664112
6002.502387,1.664882
6002.502232,1.664995
6002.502073,1.663718
6002.501918,1.664524
6002.50176,1.664739
6002.501605,1.667383
6002.50145,1.667704
6002.501292,1.669493
6002.501137,1.672115
6002.500978,1.674145
6002.500823,1.674634
6002.500668,1.675403
6002.50051,1.675491
6002.500355,1.673661
6002.5002,1.672132
6002.500041,1.670885
6002.499886,1.668187
6002.499728,1.663777
6002.499573,1.660599
6002.499418,1.656351
6002.499259,1.651577
6002.499104,1.647475
6002.498946,1.642232
6002.498791,1.639122
6002.498636,1.634642
6002.498478,1.631077
6002.498323,1.627499
6002.498164,1.625359
6002.498009,1.623005
6002.497854,1.622767
6002.497696,1.623135
6002.497541,1.623421
6002.497386,1.62382
6002.497227,1.625083
6002.497072,1.626727
6002.496914,1.629274
6002.496759,1.631531
6002.496604,1.634119
6002.496445,1.635001
6002.496291,1.636887
6002.496132,1.638487
6002.495977,1.640393
6002.495822,1.640097
6002.495664,1.64026
6002.495509,1.641406
6002.49535,1.642066
6002.495195,1.643784
6002.49504,1.64261
6002.494882,1.643005
6002.494727,1.642084
6002.494572,1.64089
6002.494413,1.639533
6002.494258,1.637606
6002.4941,1.637779
6002.493945,1.637293
6002.49379,1.636276
6002.493632,1.635988
6002.493477,1.635978
6002.493318,1.636535
6002.493163,1.636925
6002.493008,1.636354
6002.49285,1.636826
6002.492695,1.637445
6002.492536,1.638261
6002.492381,1.638778
6002.492226,1.63878
6002.492068,1.63897
6002.491913,1.639064
6002.491758,1.638712
6002.491599,1.638233
6002.491445,1.638508
6002.491286,1.636578
6002.491131,1.635334
6002.490976,1.633212
6002.490818,1.63021
6002.490663,1.627811
6002.490504,1.622889
6002.490349,1.619581
6002.490194,1.615351
6002.490036,1.611439
6002.489881,1.607417
6002.489722,1.603575
6002.489567,1.600129
6002.489412,1.596208
6002.489254,1.592093
6002.489099,1.587637
6002.488944,1.584641
6002.488786,1.580518
6002.488631,1.576878
6002.488472,1.572297
6002.488317,1.568172
6002.488162,1.56397
6002.488004,1.560108
6002.487849,1.55688
6002.48769,1.554091
6002.487535,1.550512
6002.48738,1.54884
6002.487222,1.5463
6002.487067,1.542477
6002.486908,1.540437
6002.486753,1.536115
6002.486599,1.531344
6002.48644,1.526521
6002.486285,1.522071
6002.48613,1.516284
6002.485972,1.511135
6002.485817,1.50528
6002.485658,1.498082
6002.485503,1.491486
6002.485348,1.482701
6002.48519,1.475524
6002.485035,1.467667
6002.484876,1.460235
6002.484721,1.452938
6002.484566,1.445104
6002.484408,1.4381
6002.484253,1.43072
6002.484094,1.423536
6002.48394,1.417769
6002.483785,1.411224
6002.483626,1.406064
6002.483471,1.400198
6002.483316,1.394765
6002.483158,1.389738
6002.483003,1.384644
6002.482844,1.378744
6002.482689,1.37286
6002.482534,1.366927
6002.482376,1.360367
6002.482221,1.354305
6002.482062,1.346855
6002.481907,1.339865
6002.481752,1.332659
6002.481594,1.324728
6002.481439,1.317368
6002.481281,1.310651
6002.481126,1.302452
6002.480971,1.295719
6002.480812,1.28751
6002.480657,1.281165
6002.480502,1.272945
6002.480344,1.266636
6002.480189,1.260243
6002.48003,1.253415
6002.479875,1.248467
6002.47972,1.242829
6002.479562,1.23811
6002.479407,1.232585
6002.479248,1.228579
6002.479093,1.223958
6002.478939,1.221472
6002.47878,1.218
6002.478625,1.215901
6002.47847,1.214523
6002.478312,1.2128
6002.478157,1.211471
6002.477998,1.210059
6002.477843,1.20889
6002.477688,1.207161
6002.47753,1.205625
6002.477375,1.20299
6002.477216,1.199736
6002.477061,1.196041
6002.476906,1.190721
6002.476748,1.186162
6002.476593,1.180277
6002.476434,1.174091
6002.47628,1.167623
6002.476125,1.161176
6002.475966,1.154807
6002.475811,1.149302
6002.475656,1.143221
6002.475498,1.137648
6002.475343,1.131585
6002.475184,1.126143
6002.475029,1.121038
6002.474874,1.114817
6002.474716,1.108819
6002.474561,1.102788
6002.474402,1.09651
6002.474247,1.089489
6002.474093,1.082854
6002.473934,1.076426
6002.473779,1.069641
6002.473621,1.063698
6002.473466,1.0581
6002.473311,1.051803
6002.473152,1.047142
6002.472997,1.041828
6002.472842,1.037628
6002.472684,1.032874
6002.472529,1.028887
6002.47237,1.024346
6002.472215,1.020379
6002.47206,1.016337
6002.471902,1.012579
6002.471747,1.008463
6002.471589,1.004226
6002.471434,0.999622
6002.471279,0.995373
6002.47112,0.990156
6002.470965,0.984786
6002.470807,0.978959
6002.470652,0.973428
6002.470497,0.967609
6002.470338,0.962142
6002.470183,0.956052
6002.470028,0.950327
6002.46987,0.944634
6002.469715,0.938558
6002.469556,0.932671
6002.469402,0.926384
6002.469247,0.921481
6002.469088,0.915591
6002.468933,0.910004
6002.468775,0.904979
6002.46862,0.899478
6002.468465,0.894183
6002.468306,0.889118
6002.468151,0.883342
6002.467993,0.877305
6002.467838,0.870866
6002.467683,0.865315
6002.467524,0.859871
6002.467369,0.853874
6002.467215,0.849003
6002.467056,0.843915
6002.466901,0.839469
6002.466743,0.835416
6002.466588,0.830832
6002.466433,0.826675
6002.466274,0.8225
6002.466119,0.818493
6002.465961,0.814193
6002.465806,0.810466
6002.465651,0.806661
6002.465492,0.802521
6002.465337,0.799045
6002.465179,0.794707
6002.465024,0.790973
6002.464869,0.786962
6002.46471,0.783446
6002.464556,0.77956
6002.464401,0.776097
6002.464242,0.772376
6002.464087,0.76919
6002.463929,0.765809
6002.463774,0.762182
6002.463619,0.759038
6002.46346,0.756089
6002.463305,0.752834
6002.463147,0.7497
6002.462992,0.747134
6002.462837,0.744285
6002.462678,0.742009
6002.462523,0.739803
6002.462365,0.737839
6002.46221,0.736077
6002.462055,0.73424
6002.461897,0.732658
6002.461742,0.731266
6002.461587,0.72977
6002.461428,0.727864
6002.461273,0.72639
6002.461115,0.724713
6002.46096,0.722717
6002.460805,0.720572
6002.460646,0.718887
6002.460491,0.71673
6002.460333,0.714897
6002.460178,0.712292
6002.460023,0.710321
6002.459864,0.707583
6002.45971,0.704441
6002.459551,0.70117
6002.459396,0.698308
6002.459241,0.694514
6002.459083,0.691402
6002.458928,0.688127
6002.458773,0.685075
6002.458614,0.681247
6002.458459,0.678086
6002.458301,0.674047
6002.458146,0.670924
6002.457991,0.667588
6002.457832,0.66423
6002.457677,0.661344
6002.457519,0.658611
6002.457364,0.655558
6002.457209,0.652817
6002.457051,0.650895
6002.456896,0.648405
6002.456737,0.646207
6002.456582,0.644193
6002.456427,0.641826
6002.456269,0.640039
6002.456114,0.637634
6002.455959,0.635587
6002.4558,0.632992
6002.455645,0.630291
6002.455487,0.627446
6002.455332,0.624432
6002.455177,0.621259
6002.455019,0.618302
6002.454864,0.614964
6002.454705,0.611692
6002.45455,0.608357
6002.454395,0.604655
6002.454237,0.60065
6002.454082,0.596828
6002.453923,0.592692
6002.453768,0.588899
6002.453613,0.584829
6002.453455,0.580595
6002.4533,0.577257
6002.453145,0.573182
6002.452986,0.56948
6002.452832,0.566063
6002.452673,0.562863
6002.452518,0.559576
6002.452363,0.556624
6002.452205,0.553758
6002.45205,0.551128
6002.451891,0.548771
6002.451736,0.546355
6002.451581,0.544277
6002.451423,0.542294
6002.451268,0.54059
6002.451109,0.538232
6002.450954,0.537112
6002.450799,0.535378
6002.450641,0.534537
6002.450486,0.533131
6002.450331,0.531805
6002.450173,0.530549
6002.450018,0.528512
6002.449859,0.526715
6002.449704,0.524168
6002.449549,0.522029
6002.449391,0.519701
6002.449236,0.517101
6002.449077,0.513997
6002.448922,0.511636
6002.448767,0.509164
6002.448609,0.50732
6002.448454,0.505461
6002.448295,0.503655
6002.44814,0.502147
6002.447986,0.500941
6002.447827,0.49947
6002.447672,0.498173
6002.447517,0.49693
6002.447359,0.495712
6002.447204,0.49395
6002.447045,0.492545
6002.44689,0.49113
6002.446735,0.489705
6002.446577,0.487672
6002.446422,0.486145
6002.446263,0.484107
6002.446108,0.48217
6002.445954,0.480312
6002.445795,0.47826
6002.44564,0.475608
6002.445482,0.473498
6002.445327,0.471132
6002.445172,0.468759
6002.445013,0.466321
6002.444858,0.464171
6002.444703,0.461881
6002.444545,0.459893
6002.44439,0.457426
6002.444231,0.455271
6002.444076,0.452995
6002.443921,0.450949
6002.443763,0.448864
6002.443608,0.446694
6002.443449,0.444566
6002.443295,0.442559
6002.44314,0.440199
6002.442981,0.438437
6002.442826,0.436694
6002.442668,0.435083
6002.442513,0.433381
6002.442358,0.431659
6002.442199,0.430336
6002.442044,0.428521
6002.441889,0.427309
6002.441731,0.425861
6002.441576,0.424395
6002.441417,0.422849
6002.441262,0.421794
6002.441108,0.420562
6002.440949,0.418898
6002.440794,0.417417
6002.440636,0.416024
6002.440481,0.414489
6002.440326,0.412994
6002.440167,0.410783
6002.440012,0.408839
6002.439854,0.406588
6002.439699,0.404414
6002.439544,0.402131
6002.439385,0.400095
6002.43923,0.397878
6002.439076,0.396348
6002.438917,0.395041
6002.438762,0.393664
6002.438604,0.392796
6002.438449,0.392454
6002.438294,0.39208
6002.438135,0.391774
6002.43798,0.391294
6002.437822,0.390784
6002.437667,0.390321
6002.437512,0.389647
6002.437353,0.389045
6002.437198,0.388671
6002.437043,0.388097
6002.436885,0.387132
6002.43673,0.386551
6002.436571,0.385863
6002.436417,0.384757
6002.436262,0.383378
6002.436103,0.382118
6002.435948,0.380709
6002.43579,0.378985
6002.435635,0.377607
6002.43548,0.376285
6002.435321,0.375058
6002.435166,0.373408
6002.435008,0.372429
6002.434853,0.370988
6002.434698,0.369678
6002.434539,0.368567
6002.434385,0.367177
6002.43423,0.365531
6002.434071,0.363986
6002.433916,0.361755
6002.433758,0.360329
6002.433603,0.358425
6002.433448,0.356642
6002.433289,0.354508
6002.433134,0.352688
6002.432976,0.350466
6002.432821,0.34845
6002.432666,0.346449
6002.432507,0.344663
6002.432352,0.343172
6002.432194,0.34151
6002.432039,0.339948
6002.431884,0.339028
6002.431726,0.337555
6002.431571,0.335912
6002.431416,0.333731
6002.431257,0.33165
6002.431102,0.329734
6002.430944,0.327739
6002.430789,0.325876
6002.430634,0.323887
6002.430475,0.3221
6002.43032,0.320188
6002.430162,0.318771
6002.430007,0.317118
6002.429852,0.315713
6002.429694,0.314825
6002.429539,0.313834
6002.42938,0.313092
6002.429225,0.312291
6002.42907,0.311716
6002.428912,0.310596
6002.428757,0.309726
6002.428602,0.308386
6002.428443,0.307254
6002.428288,0.305917
6002.42813,0.304728
6002.427975,0.30326
6002.42782,0.301453
6002.427661,0.3
6002.427507,0.298202
6002.427348,0.29674
6002.427193,0.294763
6002.427038,0.292806
6002.42688,0.290829
6002.426725,0.289198
6002.426566,0.287554
6002.426411,0.286177
6002.426256,0.285046
6002.426098,0.283362
6002.425943,0.282155
6002.425788,0.280784
6002.425629,0.279512
6002.425474,0.278413
6002.425316,0.277281
6002.425161,0.276502
6002.425006,0.275783
6002.424848,0.275258
6002.424693,0.274811
6002.424534,0.274481
6002.424379,0.274949
6002.424224,0.274382
6002.424066,0.274291
6002.423911,0.274283
6002.423752,0.274273
6002.423597,0.274053
6002.423442,0.273867
6002.423284,0.273435
6002.423129,0.272935
6002.422974,0.271856
6002.422816,0.270661
6002.422661,0.268942
6002.422502,0.267282
6002.422347,0.265828
6002.422192,0.264249
6002.422034,0.262633
6002.421879,0.261069
6002.42172,0.259997
6002.421565,0.258286
6002.42141,0.257101
6002.421252,0.255961
6002.421097,0.255142
6002.420938,0.254179
6002.420784,0.253688
6002.420629,0.252976
6002.42047,0.252753
6002.420315,0.252407
6002.42016,0.252041
6002.420002,0.252076
6002.419847,0.252054
6002.419688,0.251967
6002.419533,0.252203
6002.419378,0.251915
6002.41922,0.251958
6002.419065,0.251934
6002.418906,0.2519
6002.418751,0.251252
6002.418597,0.251106
6002.418438,0.249921
6002.418283,0.248982
6002.418125,0.247775
6002.41797,0.246453
6002.417815,0.24472
6002.417656,0.242786
6002.417501,0.241371
6002.417346,0.239542
6002.417188,0.237846
6002.417033,0.236423
6002.416874,0.234611
6002.416719,0.233446
6002.416565,0.232143
6002.416406,0.231194
6002.416251,0.230303
6002.416093,0.229604
6002.415938,0.229321
6002.415783,0.228945
6002.415624,0.228676
6002.415469,0.228647
6002.415311,0.228335
6002.415156,0.228286
6002.415001,0.227933
6002.414842,0.227946
6002.414687,0.227621
6002.414532,0.227681
6002.414374,0.227195
6002.414219,0.226864
6002.41406,0.226437
6002.413906,0.225719
6002.413751,0.225423
6002.413592,0.22442
6002.413437,0.223379
6002.413279,0.222719
6002.413124,0.221758
6002.412969,0.220907
6002.41281,0.21986
6002.412655,0.218963
6002.412497,0.218531
6002.412342,0.217601
6002.412187,0.216839
6002.412028,0.215852
6002.411874,0.214727
6002.411719,0.213431
6002.41156,0.212531
6002.411405,0.21158
6002.411247,0.210697
6002.411092,0.209759
6002.410937,0.209175
6002.410778,0.208925
6002.410623,0.208251
6002.410465,0.207786
6002.41031,0.207151
6002.410155,0.206465
6002.409996,0.205627
6002.409842,0.20433
6002.409683,0.203104
6002.409528,0.201891
6002.409373,0.200453
6002.409215,0.199009
6002.40906,0.197503
6002.408905,0.195602
6002.408746,0.194233
6002.408591,0.192498
6002.408433,0.190934
6002.408278,0.189648
6002.408123,0.188299
6002.407964,0.187137
6002.407809,0.186329
6002.407651,0.185661
6002.407496,0.184925
6002.407341,0.184327
6002.407183,0.183546
6002.407028,0.182957
6002.406869,0.182381
6002.406714,0.182091
6002.406559,0.18205
6002.406401,0.181663
6002.406246,0.181418
6002.406091,0.181522
6002.405932,0.181058
6002.405777,0.180921
6002.405619,0.18056
6002.405464,0.180385
6002.405309,0.179907
6002.405151,0.1799
6002.404996,0.179559
6002.404837,0.179353
6002.404682,0.179049
6002.404527,0.17821
6002.404369,0.177312
6002.404214,0.176382
6002.404055,0.174827
6002.4039,0.173419
6002.403745,0.171541
6002.403587,0.169957
6002.403432,0.168542
6002.403277,0.167735
6002.403119,0.167147
6002.402964,0.167031
6002.402805,0.16658
6002.40265,0.166739
6002.402495,0.166723
6002.402337,0.167457
6002.402182,0.168055
6002.402023,0.168792
6002.401868,0.170021
6002.401713,0.170919
6002.401555,0.172011
6002.4014,0.173453
6002.401241,0.174348
6002.401086,0.175464
6002.400932,0.176263
6002.400773,0.177215
6002.400618,0.177881
6002.400463,0.178701
6002.400305,0.179604
6002.40015,0.180094
6002.399991,0.18075
6002.399836,0.181365
6002.399681,0.18126
6002.399523,0.18152
6002.399368,0.181476
6002.399209,0.181177
6002.399054,0.180807
6002.3989,0.180747
6002.398741,0.180043
6002.398586,0.179782
6002.398428,0.179293
6002.398273,0.178554
6002.398118,0.17747
6002.397959,0.176611
6002.397804,0.175559
6002.397649,0.174621
6002.397491,0.173685
6002.397336,0.172726
6002.397177,0.172301
6002.397022,0.17168
6002.396868,0.171487
6002.396709,0.171105
6002.396554,0.171062
6002.396396,0.170784
6002.396241,0.171024
6002.396086,0.170929
6002.395927,0.171425
6002.395772,0.171392
6002.395617,0.171659
6002.395459,0.171493
6002.395304,0.170881
6002.395145,0.170084
6002.39499,0.168968
6002.394835,0.167707
6002.394677,0.166941
6002.394522,0.166207
6002.394364,0.165443
6002.394209,0.164865
6002.394054,0.164289
6002.393895,0.163628
6002.39374,0.163113
6002.393582,0.162357
6002.393427,0.16164
6002.393272,0.161025
6002.393113,0.160193
6002.392958,0.159476
6002.392803,0.159049
6002.392645,0.158292
6002.39249,0.158135
6002.392331,0.15775
6002.392177,0.157294
6002.392022,0.156726
6002.391863,0.156296
6002.391708,0.155742
6002.39155,0.155513
6002.391395,0.155042
6002.39124,0.154818
6002.391081,0.154379
6002.390926,0.154058
6002.390768,0.153575
6002.390613,0.153023
6002.390458,0.152244
6002.390299,0.15159
6002.390145,0.150691
6002.38999,0.149917
6002.389831,0.148961
6002.389676,0.148075
6002.389518,0.147011
6002.389363,0.14602
6002.389208,0.14465
6002.389049,0.143519
6002.388894,0.142331
6002.388736,0.141277
6002.388581,0.140475
6002.388426,0.139441
6002.388267,0.139066
6002.388113,0.138416
6002.387954,0.138199
6002.387799,0.137962
6002.387644,0.137958
6002.387486,0.13773
6002.387331,0.137205
6002.387176,0.137075
6002.387017,0.136825
6002.386862,0.136652
6002.386704,0.136561
6002.386549,0.136598
6002.386394,0.136365
6002.386235,0.135969
6002.386081,0.135513
6002.385922,0.134853
6002.385767,0.134388
6002.385612,0.133656
6002.385454,0.133593
6002.385299,0.132862
6002.38514,0.132741
6002.384985,0.1325
6002.38483,0.132212
6002.384672,0.132162
6002.384517,0.132169
6002.384362,0.131718
6002.384203,0.131715
6002.384049,0.131464
6002.38389,0.131398
6002.383735,0.131165
6002.38358,0.130648
6002.383422,0.130654
6002.383267,0.13045
6002.383108,0.129956
6002.382953,0.129825
6002.382798,0.129418
6002.38264,0.129109
6002.382485,0.129073
6002.382326,0.129116
6002.382171,0.128976
6002.382016,0.129075
6002.381858,0.129254
6002.381703,0.129604
6002.381548,0.129756
6002.38139,0.129856
6002.381235,0.129904
6002.381076,0.129933
6002.380921,0.130036
6002.380766,0.130049
6002.380608,0.129719
6002.380453,0.12958
6002.380294,0.129314
6002.380139,0.129038
6002.379984,0.128281
6002.379826,0.127691
6002.379671,0.12664
6002.379513,0.126046
6002.379358,0.12529
6002.379203,0.124069
6002.379044,0.123006
6002.378889,0.122218
6002.378734,0.121649
6002.378576,0.121225
6002.378421,0.120894
6002.378262,0.120657
6002.378107,0.120514
6002.377952,0.12044
6002.377794,0.120142
6002.377639,0.120235
6002.37748,0.119833
6002.377326,0.119777
6002.377171,0.119691
6002.377012,0.119226
6002.376857,0.118777
6002.376699,0.118304
6002.376544,0.1175
6002.376389,0.116636
6002.37623,0.115914
6002.376075,0.114825
6002.37592,0.113945
6002.375762,0.113434
6002.375607,0.112661
6002.375448,0.111872
6002.375294,0.111137
6002.375139,0.111018
6002.37498,0.110653
6002.374825,0.110285
6002.374667,0.110442
6002.374512,0.110533
6002.374357,0.111074
6002.374198,0.111475
6002.374043,0.112231
6002.373885,0.112841
6002.37373,0.11361
6002.373575,0.114185
6002.373416,0.114395
6002.373262,0.11455
6002.373107,0.114528
6002.372948,0.114314
6002.372793,0.114339
6002.372635,0.114153
6002.37248,0.113991
6002.372325,0.113601
6002.372166,0.113334
6002.372011,0.112779
6002.371853,0.112323
6002.371698,0.111349
6002.371543,0.110504
6002.371384,0.109739
6002.37123,0.109154
6002.371071,0.108439
6002.370916,0.107586
6002.370761,0.107062
6002.370603,0.106594
6002.370448,0.106
6002.370293,0.105637
6002.370134,0.105233
6002.369979,0.104913
6002.369821,0.104844
6002.369666,0.104795
6002.369511,0.104866
6002.369352,0.10517
6002.369198,0.105445
6002.369039,0.105969
6002.368884,0.106378
6002.368729,0.106754
6002.368571,0.107295
6002.368416,0.107834
6002.368257,0.107899
6002.368102,0.107958
6002.367947,0.108288
6002.367789,0.108121
6002.367634,0.107828
6002.367479,0.107047
6002.36732,0.106027
6002.367166,0.104871
6002.367007,0.103405
6002.366852,0.102223
6002.366697,0.101258
6002.366539,0.100467
6002.366384,0.100473
6002.366225,0.100051
6002.36607,0.099874
6002.365915,0.099558
6002.365757,0.099069
6002.365602,0.099143
6002.365443,0.098742
6002.365288,0.098778
6002.365134,0.09901
6002.364975,0.099227
6002.36482,0.09947
6002.364665,0.099467
6002.364507,0.099278
6002.364352,0.099301
6002.364193,0.098976
6002.364038,0.09883
6002.363883,0.098447
6002.363725,0.09807
6002.36357,0.09771
6002.363411,0.097499
6002.363256,0.097147
6002.363102,0.096778
6002.362943,0.096324
6002.362788,0.095837
6002.36263,0.095499
6002.362475,0.094979
6002.36232,0.09471
6002.362161,0.09424
6002.362006,0.093577
6002.361851,0.092862
6002.361693,0.092073
6002.361538,0.091226
6002.361379,0.090115
6002.361224,0.088999
6002.36107,0.087776
6002.360911,0.086866
6002.360756,0.085805
6002.360598,0.084835
6002.360443,0.084189
6002.360288,0.083706
6002.360129,0.083389
6002.359974,0.083011
6002.359816,0.082908
6002.359661,0.08243
6002.359506,0.082536
6002.359347,0.0822
6002.359192,0.082464
6002.359038,0.08266
6002.358879,0.083073
6002.358724,0.083644
6002.358566,0.084232
6002.358411,0.084743
6002.358256,0.08481
6002.358097,0.084497
6002.357942,0.083609
6002.357784,0.083307
6002.357629,0.082522
6002.357474,0.081709
6002.357315,0.080902
6002.35716,0.080166
6002.357002,0.079333
6002.356847,0.078842
6002.356692,0.078126
6002.356534,0.077492
6002.356379,0.076995
6002.356224,0.076691
6002.356065,0.076648
6002.35591,0.076493
6002.355752,0.076967
6002.355597,0.077041
6002.355442,0.077607
6002.355283,0.078172
6002.355128,0.078738
6002.35497,0.079264
6002.354815,0.079914
6002.35466,0.080901
6002.354502,0.081345
6002.354347,0.082518
6002.354192,0.08304
6002.354033,0.08339
6002.353878,0.083847
6002.35372,0.083973
6002.353565,0.083685
6002.35341,0.083398
6002.353251,0.083006
6002.353096,0.082557
6002.352938,0.082267
6002.352783,0.081458
6002.352628,0.080918
6002.35247,0.080155
6002.352315,0.079419
6002.352156,0.078866
6002.352001,0.077852
6002.351846,0.077106
6002.351688,0.076295
6002.351533,0.075686
6002.351378,0.075106
6002.351219,0.074867
6002.351064,0.0749
6002.350906,0.074945
6002.350751,0.074854
6002.350596,0.074973
6002.350438,0.075121
6002.350283,0.074884
6002.350124,0.075166
6002.349969,0.075247
6002.349814,0.075257
6002.349656,0.075272
6002.349501,0.075125
6002.349342,0.074824
6002.349187,0.07426
6002.349032,0.073676
6002.348874,0.073165
6002.348719,0.07243
6002.348564,0.071966
6002.348406,0.071487
6002.348251,0.071166
6002.348092,0.071002
6002.347937,0.070807
6002.347782,0.070621
6002.347624,0.070334
6002.347469,0.070199
6002.34731,0.070182
6002.347155,0.070279
6002.347001,0.070511
6002.346842,0.070568
6002.346687,0.071461
6002.346529,0.072019
6002.346374,0.072695
6002.346219,0.073534
6002.34606,0.074247
6002.345905,0.074793
6002.34575,0.075147
6002.345592,0.075485
6002.345437,0.075959
6002.345278,0.076117
6002.345123,0.076297
6002.344969,0.07616
6002.34481,0.07595
6002.344655,0.075565
6002.344497,0.075248
6002.344342,0.074351
6002.344187,0.073852
6002.344028,0.072988
6002.343873,0.071904
6002.343715,0.071017
6002.34356,0.069841
6002.343405,0.068827
6002.343246,0.067707
6002.343091,0.066691
6002.342937,0.065448
6002.342778,0.063994
6002.342623,0.062697
6002.342465,0.061587
6002.34231,0.060869
6002.342155,0.060257
6002.341996,0.060005
6002.341841,0.059894
6002.341683,0.060273
6002.341528,0.0606
6002.341373,0.061243
6002.341214,0.061911
6002.341059,0.062766
6002.340901,0.063627
6002.340746,0.06506
6002.340591,0.066485
6002.340433,0.067573
6002.340278,0.068856
6002.340123,0.070073
6002.339964,0.070777
6002.339809,0.071607
6002.339651,0.07199
6002.339496,0.072253
6002.339341,0.07242
6002.339182,0.072543
6002.339027,0.07261
6002.338869,0.073135
6002.338714,0.073468
6002.338559,0.073746
6002.338401,0.07392
6002.338246,0.074306
6002.338087,0.074192
6002.337932,0.074348
6002.337777,0.074502
6002.337619,0.074557
6002.337464,0.074526
