# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jul 13 15:40:13 2023
# COLUMN name:        Planet Name
# COLUMN pl_eqt:         Equilibrium Temperature [K]
name	temp
Kepler-288 b	1197
Kepler-288 c	815
Kepler-288 d	570
Kepler-289 b	607
Kepler-289 c	394
Kepler-29 b	777
Kepler-29 c	715
Kepler-290 b	594
Kepler-290 c	437
Kepler-290 d	1589
Kepler-291 b	1212
Kepler-291 c	1035
Kepler-292 b	1130
Kepler-292 c	1001
Kepler-292 d	808
Kepler-292 e	678
Kepler-292 f	563
Kepler-293 b	657
Kepler-293 c	466
Kepler-294 b	1087
Kepler-294 c	895
Kepler-295 b	741
Kepler-295 c	621
Kepler-295 d	533
Kepler-296 b	495
Kepler-296 c	606
Kepler-296 d	403
Kepler-296 e	337
Kepler-296 f	274
Kepler-297 b	509
Kepler-297 c	409
Kepler-297 d	325
Kepler-298 b	540
Kepler-298 c	416
Kepler-298 d	277
Kepler-299 b	1258
Kepler-299 c	946
Kepler-299 d	729
Kepler-299 e	534
Kepler-30 b	524
Kepler-30 c	411
Kepler-30 d	308
Kepler-300 b	812
Kepler-300 c	516
Kepler-301 b	1278
Kepler-301 c	989
Kepler-301 d	725
Kepler-302 b	634
Kepler-302 c	392
Kepler-303 b	802
Kepler-303 c	521
Kepler-304 b	875
Kepler-304 c	746
Kepler-304 d	611
Kepler-304 e	1137
Kepler-305 b	836
Kepler-305 c	728
Kepler-305 d	576
Kepler-305 e	1000
Kepler-306 b	830
Kepler-306 c	716
Kepler-306 d	535
Kepler-306 e	390
Kepler-307 b	797
Kepler-307 c	739
Kepler-308 b	833
Kepler-308 c	714
Kepler-309 b	531
Kepler-309 c	204
Kepler-31 b	781
Kepler-31 c	615
Kepler-31 d	484
Kepler-310 b	665
Kepler-310 c	417
Kepler-310 d	353
Kepler-311 b	960
Kepler-311 c	744
Kepler-311 d	327
Kepler-312 b	1685
Kepler-312 c	754
Kepler-313 b	883
Kepler-313 c	683
Kepler-314 b	1195
Kepler-314 c	890
Kepler-315 b	409
Kepler-315 c	291
Kepler-316 b	837
Kepler-316 c	577
Kepler-317 b	976
Kepler-317 c	837
Kepler-318 b	1039
Kepler-318 c	762
Kepler-319 b	1023
Kepler-319 c	876
Kepler-319 d	528
Kepler-32 b	514
Kepler-32 c	451
Kepler-32 d	328
Kepler-32 e	652
Kepler-32 f	1026
Kepler-320 b	1292
Kepler-320 c	1002
Kepler-321 b	1042
Kepler-321 c	752
Kepler-322 b	1373
Kepler-322 c	996
Kepler-323 b	1838
Kepler-323 c	1431
Kepler-324 b	935
Kepler-324 c	410
Kepler-324 e	635
Kepler-325 b	1017
Kepler-325 c	721
Kepler-325 d	498
Kepler-326 b	1127
Kepler-326 c	889
Kepler-326 d	781
Kepler-327 b	682
Kepler-327 c	537
Kepler-327 d	387
Kepler-328 b	602
Kepler-328 c	475
Kepler-329 b	547
Kepler-329 c	402
Kepler-33 b	1336
Kepler-33 c	1009
Kepler-33 d	853
Kepler-33 e	752
Kepler-33 f	691
Kepler-330 b	714
Kepler-330 c	573
Kepler-331 b	540
Kepler-331 c	425
Kepler-331 d	346
Kepler-332 b	703
Kepler-332 c	550
Kepler-332 d	427
Kepler-333 b	480
Kepler-333 c	386
Kepler-334 b	1090
Kepler-334 c	822
Kepler-334 d	656
Kepler-335 b	1290
Kepler-335 c	592
Kepler-336 b	1625
Kepler-336 c	967
Kepler-336 d	749
Kepler-337 b	1458
Kepler-337 c	1017
Kepler-338 b	1005
Kepler-338 c	831
Kepler-338 d	680
Kepler-338 e	1143
Kepler-339 b	1023
Kepler-339 c	914
Kepler-339 d	796
Kepler-340 b	1092
Kepler-340 c	946
Kepler-341 b	1085
Kepler-341 c	940
Kepler-341 d	622
Kepler-341 e	539
Kepler-342 b	905
Kepler-342 c	754
Kepler-342 d	658
Kepler-342 e	1897
Kepler-343 b	1024
Kepler-343 c	746
Kepler-344 b	643
Kepler-344 c	360
Kepler-345 b	622
Kepler-345 c	575
Kepler-346 b	1008
Kepler-346 c	654
Kepler-347 b	908
Kepler-347 c	705
Kepler-347 d	482
Kepler-348 b	1196
Kepler-348 c	888
Kepler-349 b	972
Kepler-349 c	763
Kepler-350 b	1037
Kepler-350 c	888
Kepler-350 d	782
Kepler-351 b	498
Kepler-351 c	431
Kepler-351 d	318
Kepler-352 b	694
Kepler-352 c	591
Kepler-352 d	788
Kepler-353 b	534
Kepler-353 c	472
Kepler-354 b	741
Kepler-354 c	508
Kepler-354 d	451
Kepler-355 b	840
Kepler-355 c	633
Kepler-356 b	1294
Kepler-356 c	913
Kepler-357 b	793
Kepler-357 c	576
Kepler-357 d	402
Kepler-358 b	554
Kepler-358 c	411
Kepler-359 b	671
Kepler-359 c	512
Kepler-359 d	464
Kepler-36 b	978
Kepler-36 c	928
Kepler-360 b	1116
Kepler-360 c	860
Kepler-361 b	1060
Kepler-361 c	568
Kepler-362 b	838
Kepler-362 c	543
Kepler-363 b	1347
Kepler-363 c	1054
Kepler-363 d	905
Kepler-364 b	753
Kepler-364 c	568
Kepler-365 b	865
Kepler-365 c	729
Kepler-366 b	1326
Kepler-366 c	848
Kepler-367 b	401
Kepler-367 c	357
Kepler-368 b	800
Kepler-368 c	575
Kepler-369 b	687
Kepler-369 c	391
Kepler-37 b	718
Kepler-37 c	615
Kepler-37 d	499
Kepler-37 e	401
Kepler-370 b	1040
Kepler-370 c	647
Kepler-371 b	554
Kepler-371 c	443
Kepler-372 b	1081
Kepler-372 c	755
Kepler-372 d	660
Kepler-373 b	1054
Kepler-373 c	729
Kepler-374 b	1761
Kepler-374 c	1467
Kepler-374 d	1272
Kepler-375 b	851
Kepler-375 c	720
Kepler-376 b	1242
Kepler-376 c	873
Kepler-377 b	875
Kepler-377 c	677
Kepler-378 b	503
Kepler-378 c	414
Kepler-379 b	775
Kepler-379 c	530
Kepler-38 b	475
Kepler-380 b	1317
Kepler-380 c	1056
Kepler-381 b	1576
Kepler-381 c	1180
Kepler-381 d	1387
Kepler-382 b	1166
Kepler-382 c	882
Kepler-383 b	545
Kepler-383 c	406
Kepler-384 b	670
Kepler-384 c	531
Kepler-385 b	951
Kepler-385 c	829
Kepler-385 d	535
Kepler-386 b	651
Kepler-386 c	513
Kepler-387 b	994
Kepler-387 c	826
Kepler-388 b	830
Kepler-388 c	515
Kepler-389 b	1047
Kepler-389 c	636
Kepler-39 b	897
Kepler-390 b	786
Kepler-390 c	630
Kepler-391 b	1425
Kepler-391 c	1015
Kepler-392 b	1125
Kepler-392 c	901
Kepler-393 b	1052
Kepler-393 c	901
Kepler-394 b	1035
Kepler-394 c	901
Kepler-394 d	1165
Kepler-395 b	576
Kepler-395 c	341
Kepler-396 b	496
Kepler-396 c	390
Kepler-397 b	539
Kepler-397 c	295
Kepler-398 b	755
Kepler-398 c	536
Kepler-398 d	636
Kepler-399 b	773
Kepler-399 c	630
Kepler-399 d	486
Kepler-4 b	1650
Kepler-40 b	1620
Kepler-400 b	939
Kepler-400 c	755
Kepler-401 b	889
Kepler-401 c	598
Kepler-401 d	380
Kepler-402 b	1311
Kepler-402 c	1140
Kepler-402 d	1006
Kepler-402 e	931
Kepler-403 b	1194
Kepler-403 c	604
Kepler-403 d	958
Kepler-404 b	730
Kepler-404 c	678
Kepler-405 b	785
Kepler-405 c	557
Kepler-406 b	1302
Kepler-406 c	1050
Kepler-407 b	1983
Kepler-408 b	1561
Kepler-409 b	438
Kepler-41 b	1790
Kepler-410 A b	866
Kepler-411 b	1138
Kepler-411 c	838
Kepler-411 d	410
Kepler-411 e	503
Kepler-412 b	1850
Kepler-414 b	1024
Kepler-414 c	890
Kepler-415 b	694
Kepler-415 c	543
Kepler-416 b	986
Kepler-416 c	791
Kepler-416 d	1253
Kepler-417 b	671
Kepler-417 c	616
Kepler-418 b	434
Kepler-418 c	835
Kepler-419 b	613
Kepler-42 b	519
Kepler-42 c	720
Kepler-42 d	450
Kepler-421 b	185
Kepler-422 b	1028
Kepler-423 b	1605
Kepler-424 b	1116
Kepler-425 b	1070
Kepler-426 b	1300
Kepler-427 b	1100
Kepler-428 b	1070
Kepler-43 b	1620
Kepler-430 b	667
Kepler-430 c	458
Kepler-431 b	1032
Kepler-431 c	951
Kepler-431 d	856
Kepler-432 b	812
Kepler-433 b	1776
Kepler-434 b	1000
Kepler-435 b	1729
Kepler-436 b	322
Kepler-436 c	503
Kepler-437 b	308
Kepler-438 b	288
Kepler-439 b	291
Kepler-44 b	1544
Kepler-440 b	229
Kepler-441 b	189
Kepler-442 b	241
Kepler-443 b	233
Kepler-444 b	938
Kepler-444 c	868
Kepler-444 d	783
Kepler-444 e	727
Kepler-444 f	673
Kepler-445 b	401
Kepler-445 c	341
Kepler-445 d	305
Kepler-446 b	648
Kepler-446 c	520
Kepler-446 d	436
Kepler-447 b	882
Kepler-449 b	917
Kepler-449 c	661
Kepler-45 b	1000
Kepler-450 b	769
Kepler-450 c	944
Kepler-450 d	1199
Kepler-452 b	265
Kepler-454 b	916
Kepler-457 d	1008
Kepler-458 c	798
Kepler-46 b	543
Kepler-46 c	455
Kepler-46 d	845
Kepler-460 c	389
Kepler-461 b	886
Kepler-462 b	611
Kepler-462 c	453
Kepler-463 b	880
Kepler-464 b	1163
Kepler-465 b	996
Kepler-466 b	503
Kepler-466 c	1206
Kepler-467 b	712
Kepler-468 b	484
Kepler-470 b	1485
Kepler-471 b	1308
Kepler-472 b	876
Kepler-473 b	879
Kepler-474 b	1115
Kepler-475 b	980
Kepler-476 b	807
Kepler-477 b	649
Kepler-478 b	640
Kepler-479 b	649
Kepler-48 b	932
Kepler-48 c	736
Kepler-48 d	448
Kepler-480 b	1312
Kepler-481 b	899
Kepler-482 b	352
Kepler-483 b	755
Kepler-484 b	766
Kepler-485 b	1243
Kepler-487 b	662
Kepler-487 c	487
Kepler-487 d	1226
Kepler-488 b	1303
Kepler-489 b	538
Kepler-49 b	509
Kepler-49 c	443
Kepler-49 d	717
Kepler-49 e	371
Kepler-490 b	1597
Kepler-491 b	1111
Kepler-493 b	1438
Kepler-494 b	1093
Kepler-495 b	1200
Kepler-495 c	1000
Kepler-496 b	747
Kepler-497 b	1210
Kepler-498 b	931
Kepler-499 b	844
Kepler-5 b	1750
Kepler-50 b	1196
Kepler-50 c	1125
Kepler-500 b	909
Kepler-501 b	1125
Kepler-501 c	1304
Kepler-502 b	1217
Kepler-504 b	374
Kepler-505 b	314
Kepler-506 b	1080
Kepler-507 b	1407
Kepler-508 b	710
Kepler-509 b	584
Kepler-51 b	543
Kepler-51 c	439
Kepler-51 d	381
Kepler-510 b	797
Kepler-511 b	332
Kepler-511 c	742
Kepler-512 b	652
Kepler-513 b	623
Kepler-514 b	1248
Kepler-515 b	564
Kepler-516 b	1095
Kepler-517 b	467
Kepler-518 b	839
Kepler-519 b	532
Kepler-52 b	553
Kepler-52 c	433
Kepler-52 d	332
Kepler-520 b	711
Kepler-520 c	1107
Kepler-521 b	803
Kepler-522 b	761
Kepler-523 b	884
Kepler-524 b	974
Kepler-524 c	1574
Kepler-525 b	832
Kepler-526 b	1099
Kepler-527 b	1157
Kepler-528 b	708
Kepler-529 b	1662
Kepler-529 c	891
Kepler-529 d	633
Kepler-53 b	701
Kepler-53 c	550
Kepler-53 d	870
Kepler-530 b	488
Kepler-531 b	453
Kepler-532 b	620
Kepler-533 b	423
Kepler-534 b	721
Kepler-534 c	933
Kepler-535 b	1247
Kepler-536 b	1877
Kepler-537 b	1181
Kepler-538 b	417
Kepler-539 b	388
Kepler-539 c	253
Kepler-54 b	453
Kepler-54 c	395
Kepler-54 d	328
Kepler-540 b	355
Kepler-541 b	1673
Kepler-542 b	698
Kepler-543 b	521
Kepler-544 b	748
Kepler-545 b	806
Kepler-546 b	1258
Kepler-547 b	768
Kepler-548 b	1017
Kepler-549 b	487
Kepler-549 c	349
Kepler-549 d	586
Kepler-55 b	400
Kepler-55 c	349
Kepler-55 d	931
Kepler-55 e	728
Kepler-55 f	559
Kepler-550 b	760
Kepler-551 b	483
Kepler-552 b	1103
Kepler-553 b	970
Kepler-553 c	224
Kepler-554 b	1346
Kepler-555 b	664
Kepler-556 b	766
Kepler-557 b	1281
Kepler-558 b	498
Kepler-559 b	706
Kepler-56 b	1378
Kepler-56 c	1087
Kepler-560 b	298
Kepler-561 b	446
Kepler-561 c	989
Kepler-562 b	658
Kepler-563 b	546
Kepler-564 b	1129
Kepler-565 b	1063
Kepler-566 b	526
Kepler-567 b	611
Kepler-568 b	429
Kepler-569 b	526
Kepler-57 b	850
Kepler-57 c	671
Kepler-570 b	1009
Kepler-571 b	978
Kepler-572 b	553
Kepler-573 b	646
Kepler-574 b	858
Kepler-575 b	803
Kepler-576 b	541
Kepler-577 b	314
Kepler-578 b	1774
Kepler-579 b	730
Kepler-58 b	920
Kepler-58 c	799
Kepler-58 d	583
Kepler-58 e	1212
Kepler-580 b	558
Kepler-581 b	521
Kepler-582 b	603
Kepler-583 b	1017
Kepler-584 b	664
Kepler-585 b	1178
Kepler-586 b	1365
Kepler-587 b	764
Kepler-588 b	1176
Kepler-589 b	656
Kepler-589 c	1098
Kepler-59 b	864
Kepler-59 c	752
Kepler-590 b	1056
Kepler-591 b	436
Kepler-592 b	1367
Kepler-593 b	706
Kepler-594 b	678
Kepler-595 b	535
Kepler-595 c	679
Kepler-596 b	725
Kepler-597 b	743
Kepler-598 b	1050
Kepler-598 c	367
Kepler-599 b	623
Kepler-6 b	1460
Kepler-60 b	1102
Kepler-60 c	1023
Kepler-60 d	929
Kepler-600 b	528
Kepler-601 b	833
Kepler-602 b	852
Kepler-603 b	731
Kepler-603 c	401
Kepler-603 d	1098
Kepler-604 b	637
Kepler-605 b	1133
Kepler-605 c	1278
Kepler-606 b	683
Kepler-607 b	1874
Kepler-607 c	473
Kepler-608 b	1069
Kepler-609 b	932
Kepler-61 b	273
Kepler-610 b	888
Kepler-610 c	318
Kepler-611 b	1513
Kepler-612 b	1046
Kepler-613 b	713
Kepler-614 b	641
Kepler-615 b	620
Kepler-616 b	860
Kepler-616 c	413
Kepler-616 d	499
Kepler-617 b	750
Kepler-618 b	1296
Kepler-618 d	830
Kepler-619 b	1073
Kepler-619 c	1767
Kepler-62 b	750
Kepler-62 c	578
Kepler-62 d	510
Kepler-62 e	270
Kepler-62 f	208
Kepler-620 b	849
Kepler-621 b	737
Kepler-622 b	446
Kepler-623 b	825
Kepler-624 b	852
Kepler-625 b	852
Kepler-625 c	1048
Kepler-626 b	784
Kepler-627 b	685
Kepler-628 b	871
Kepler-629 b	816
Kepler-63 b	791
Kepler-630 b	343
Kepler-631 b	828
Kepler-632 b	500
Kepler-633 b	1021
Kepler-633 c	725
Kepler-634 b	1309
Kepler-635 b	802
Kepler-636 b	614
Kepler-637 b	1002
Kepler-638 b	1111
Kepler-639 b	957
Kepler-640 b	609
Kepler-641 b	926
Kepler-642 b	1810
Kepler-643 b	963
Kepler-644 b	1655
Kepler-645 b	1730
Kepler-646 b	632
Kepler-647 b	788
Kepler-647 c	644
Kepler-648 b	674
Kepler-649 b	564
Kepler-65 b	1740
Kepler-65 c	1246
Kepler-65 d	1117
Kepler-650 b	1507
Kepler-651 b	574
Kepler-652 b	974
Kepler-653 b	819
Kepler-653 c	2078
Kepler-654 b	831
Kepler-655 b	588
Kepler-656 b	1569
Kepler-656 c	975
Kepler-657 b	616
Kepler-658 b	871
Kepler-659 b	513
Kepler-66 b	699
Kepler-660 b	649
Kepler-661 b	678
Kepler-662 b	530
Kepler-663 b	917
Kepler-664 b	1406
Kepler-665 b	593
Kepler-666 b	1133
Kepler-667 b	516
Kepler-668 b	790
Kepler-669 b	1243
Kepler-67 b	602
Kepler-670 b	1219
Kepler-671 b	1012
Kepler-672 b	529
Kepler-673 b	1023
Kepler-674 b	822
Kepler-675 b	1070
Kepler-676 b	396
Kepler-677 b	1015
Kepler-678 b	833
Kepler-679 b	677
Kepler-68 b	1275
Kepler-68 c	1052
Kepler-680 b	1147
Kepler-681 b	489
Kepler-682 b	753
Kepler-683 b	1332
Kepler-684 b	812
Kepler-685 b	1579
Kepler-686 b	1539
Kepler-687 b	518
Kepler-688 b	1005
Kepler-689 b	536
Kepler-69 b	779
Kepler-69 c	299
Kepler-690 b	964
Kepler-691 b	460
Kepler-692 b	639
Kepler-693 b	600
Kepler-694 b	914
Kepler-695 b	1021
Kepler-696 b	1234
Kepler-697 b	1151
Kepler-698 b	727
Kepler-7 b	1630
Kepler-700 b	452
Kepler-701 b	777
Kepler-702 b	713
Kepler-703 b	1038
Kepler-704 b	1121
Kepler-705 b	265
Kepler-706 b	453
Kepler-707 b	1160
Kepler-708 b	1221
Kepler-709 b	613
Kepler-710 b	1174
Kepler-711 b	487
Kepler-712 b	521
Kepler-712 c	236
Kepler-713 b	905
Kepler-714 b	986
Kepler-715 b	876
Kepler-716 b	720
Kepler-716 c	992
Kepler-717 b	1139
Kepler-718 b	1497
Kepler-719 b	998
Kepler-720 b	1162
Kepler-721 b	850
Kepler-722 b	1182
Kepler-722 c	401
Kepler-723 b	1016
Kepler-724 b	1155
Kepler-725 b	472
Kepler-726 b	543
Kepler-727 b	964
Kepler-728 b	982
Kepler-729 b	1273
Kepler-730 b	1219
Kepler-730 c	1607
Kepler-731 b	1212
Kepler-732 b	407
Kepler-732 c	893
Kepler-733 b	595
Kepler-734 b	784
Kepler-735 b	657
Kepler-736 b	996
Kepler-737 b	298
Kepler-738 b	530
Kepler-739 b	775
Kepler-74 b	1078
Kepler-740 b	1131
Kepler-741 b	1051
Kepler-742 b	690
Kepler-743 b	1101
Kepler-744 b	750
Kepler-745 b	931
Kepler-746 b	1156
Kepler-747 b	456
Kepler-748 b	938
Kepler-749 b	454
Kepler-75 b	767
Kepler-750 b	1163
Kepler-750 c	1537
Kepler-751 b	679
Kepler-752 b	632
Kepler-753 b	641
Kepler-754 b	758
Kepler-755 b	1331
Kepler-755 c	1016
Kepler-756 b	1741
Kepler-757 b	1734
Kepler-758 b	1005
Kepler-758 c	1372
Kepler-758 d	843
Kepler-758 e	1144
Kepler-759 b	533
Kepler-76 b	2140
Kepler-760 b	748
Kepler-760 c	1139
Kepler-761 b	767
Kepler-762 b	1302
Kepler-763 b	1414
Kepler-763 c	938
Kepler-763 d	804
Kepler-764 b	875
Kepler-765 b	641
Kepler-766 b	990
Kepler-767 b	366
Kepler-768 b	618
Kepler-769 b	1037
Kepler-769 c	803
Kepler-77 b	1440
Kepler-770 b	1171
Kepler-770 c	2740
Kepler-770 d	1941
Kepler-771 b	890
Kepler-772 b	866
Kepler-773 b	1160
Kepler-774 b	1422
Kepler-775 b	1612
Kepler-776 b	904
Kepler-777 b	569
Kepler-778 b	977
Kepler-779 b	425
Kepler-78 b	2223
Kepler-780 b	2099
Kepler-781 b	629
Kepler-782 b	350
Kepler-783 b	991
Kepler-783 c	840
Kepler-784 b	688
Kepler-784 c	844
Kepler-785 b	753
Kepler-786 b	348
Kepler-787 b	1115
Kepler-788 b	984
Kepler-789 b	1419
Kepler-79 b	929
Kepler-79 c	734
Kepler-79 d	592
Kepler-79 e	511
Kepler-790 b	634
Kepler-791 b	939
Kepler-792 b	852
Kepler-793 b	1177
Kepler-794 b	952
Kepler-795 b	580
Kepler-796 b	1109
Kepler-797 b	605
Kepler-798 b	864
Kepler-799 b	433
Kepler-799 c	893
Kepler-8 b	1680
Kepler-80 b	547
Kepler-80 c	495
Kepler-80 d	722
Kepler-80 e	629
Kepler-80 f	1054
Kepler-80 g	418
Kepler-800 b	675
Kepler-801 b	419
Kepler-802 b	489
Kepler-803 b	543
Kepler-804 b	779
Kepler-804 c	890
Kepler-805 b	743
Kepler-806 b	1089
Kepler-807 b	418
Kepler-808 b	1322
Kepler-809 b	478
Kepler-81 b	635
Kepler-81 c	502
Kepler-81 d	418
Kepler-810 b	1105
Kepler-811 b	730
Kepler-812 b	1163
Kepler-813 b	817
Kepler-814 b	1164
Kepler-815 b	1374
Kepler-816 b	668
Kepler-817 b	1124
Kepler-818 b	786
Kepler-819 b	485
Kepler-82 b	562
Kepler-82 c	450
Kepler-82 d	1253
Kepler-82 e	926
Kepler-82 f	
Kepler-820 b	554
Kepler-821 b	1215
Kepler-822 b	1239
Kepler-823 b	1277
Kepler-824 b	1231
Kepler-825 b	1270
Kepler-825 c	981
Kepler-826 b	1305
Kepler-827 b	574
Kepler-828 b	1848
Kepler-829 b	857
Kepler-83 b	460
Kepler-83 c	362
Kepler-83 d	569
Kepler-830 b	907
Kepler-831 b	992
Kepler-832 b	965
Kepler-833 b	382
Kepler-834 b	378
Kepler-835 b	921
Kepler-836 b	869
Kepler-837 b	701
Kepler-838 b	777
Kepler-839 b	626
Kepler-84 b	985
Kepler-84 c	865
Kepler-84 d	1254
Kepler-84 e	672
Kepler-84 f	572
Kepler-841 b	416
Kepler-842 b	1252
Kepler-843 b	1523
Kepler-844 b	713
Kepler-845 b	1361
Kepler-846 b	624
Kepler-847 b	1054
Kepler-848 b	1086
Kepler-849 b	325
Kepler-85 b	809
Kepler-85 c	706
Kepler-85 d	626
Kepler-85 e	559
Kepler-850 b	995
Kepler-851 b	900
Kepler-852 b	565
Kepler-853 b	1187
Kepler-855 b	996
Kepler-856 b	824
Kepler-857 b	390
Kepler-858 b	399
Kepler-859 b	528
Kepler-860 b	1050
Kepler-861 b	966
Kepler-862 b	1097
Kepler-863 b	718
Kepler-864 b	1143
Kepler-864 c	1532
Kepler-865 b	694
Kepler-865 c	914
Kepler-866 b	996
Kepler-867 b	327
Kepler-868 b	1047
Kepler-869 b	494
Kepler-87 b	478
Kepler-87 c	403
Kepler-870 b	691
Kepler-871 b	640
Kepler-872 b	1230
Kepler-873 b	749
Kepler-874 b	560
Kepler-875 b	569
Kepler-876 b	923
Kepler-877 b	632
Kepler-878 b	501
Kepler-879 b	580
Kepler-880 b	1622
Kepler-880 c	1407
Kepler-881 b	1217
Kepler-882 b	903
Kepler-883 b	818
Kepler-884 b	964
Kepler-885 b	830
Kepler-886 b	1111
Kepler-887 b	785
Kepler-887 c	1089
Kepler-888 b	417
Kepler-889 b	1328
Kepler-890 b	540
Kepler-891 b	486
Kepler-892 b	556
Kepler-893 b	1034
Kepler-894 b	896
Kepler-895 b	771
Kepler-896 b	303
Kepler-896 c	515
Kepler-897 b	855
Kepler-898 b	616
Kepler-899 b	640
Kepler-9 b	661
Kepler-9 c	523
Kepler-9 d	2026
Kepler-90 i	709
Kepler-900 b	716
Kepler-901 b	704
Kepler-902 b	556
Kepler-903 b	842
Kepler-903 c	462
Kepler-904 b	1332
Kepler-905 b	928
Kepler-906 b	537
Kepler-907 b	879
Kepler-908 b	1783
Kepler-909 b	852
Kepler-91 b	2040
Kepler-910 b	1752
Kepler-911 b	931
Kepler-912 b	1218
Kepler-913 b	1129
Kepler-913 c	1357
Kepler-914 b	1192
Kepler-915 b	1319
Kepler-916 b	503
Kepler-917 b	991
Kepler-918 b	1052
Kepler-919 b	869
Kepler-92 b	975
Kepler-92 c	781
Kepler-92 d	637
Kepler-920 b	907
Kepler-920 c	364
Kepler-921 b	492
Kepler-922 b	1876
Kepler-923 b	1104
Kepler-924 b	610
Kepler-925 b	394
Kepler-926 b	524
Kepler-927 b	906
Kepler-928 b	894
Kepler-929 b	2362
Kepler-93 b	1133
Kepler-930 b	561
Kepler-931 b	744
Kepler-932 b	1276
Kepler-933 b	602
Kepler-934 b	384
Kepler-935 b	879
Kepler-936 b	867
Kepler-937 b	495
Kepler-937 c	377
Kepler-938 b	544
Kepler-939 b	692
Kepler-94 b	997
Kepler-940 b	486
Kepler-941 b	722
Kepler-942 b	379
Kepler-943 b	455
Kepler-944 b	459
Kepler-945 b	616
Kepler-946 b	857
Kepler-947 b	573
Kepler-948 b	841
Kepler-949 b	782
Kepler-949 c	582
Kepler-95 b	927
Kepler-950 b	360
Kepler-951 b	340
Kepler-952 b	369
Kepler-953 b	410
Kepler-953 c	873
Kepler-954 b	545
Kepler-955 b	664
Kepler-956 b	1056
Kepler-957 b	769
Kepler-958 b	749
Kepler-959 b	1912
Kepler-96 b	711
Kepler-960 b	1391
Kepler-961 b	642
Kepler-962 b	689
Kepler-963 b	802
Kepler-964 b	652
Kepler-965 b	393
Kepler-966 b	391
Kepler-967 b	638
Kepler-967 c	258
Kepler-968 b	745
Kepler-968 c	644
Kepler-969 b	465
Kepler-969 c	1270
Kepler-97 b	1328
Kepler-970 b	464
Kepler-971 b	1087
Kepler-972 b	1060
Kepler-973 b	402
Kepler-974 b	577
Kepler-975 b	1599
Kepler-975 c	1168
Kepler-976 b	324
Kepler-977 b	544
Kepler-978 b	546
Kepler-979 b	792
Kepler-98 b	1592
Kepler-980 b	845
Kepler-981 b	1103
Kepler-982 b	955
Kepler-983 b	485
Kepler-984 b	484
Kepler-985 b	323
Kepler-986 b	465
Kepler-987 b	351
Kepler-988 b	368
Kepler-989 b	805
Kepler-99 b	810
Kepler-990 b	903
Kepler-990 c	2386
Kepler-991 b	260
Kepler-992 b	510
Kepler-993 b	352
Kepler-994 b	957
Kepler-995 b	517
Kepler-996 b	1272
Kepler-997 b	1709
Kepler-998 b	1020
Kepler-999 b	1355
L 168-9 b	965
L 363-38 b	330
L 98-59 b	627
L 98-59 c	517
L 98-59 d	409
L 98-59 e	342
LHS 1140 b	379
LHS 1140 c	709
LHS 1478 b	595
LHS 1678 b	830
LHS 1678 c	511
LHS 1815 b	617
LHS 3844 b	805
LP 714-47 b	700
LP 791-18 b	564
LP 791-18 c	324
LP 791-18 d	396
LP 890-9 b	396
LP 890-9 c	272
LTT 1445 A b	424
LTT 1445 A c	508
LTT 3780 b	892
LTT 3780 c	353
LTT 9779 b	1978
MASCARA-1 b	2594
MASCARA-4 b	2100
MOA-2007-BLG-400L b	34
NGTS-1 b	790
NGTS-10 b	1332
NGTS-11 b	435
NGTS-12 b	1257
NGTS-13 b	1605
NGTS-14 A b	1143
NGTS-15 b	1146
NGTS-16 b	1177
NGTS-17 b	1457
NGTS-18 b	1381
NGTS-2 b	1468
NGTS-20 b	688
NGTS-21 b	1357
NGTS-23 b	1327
NGTS-24 b	1499
NGTS-25 b	1101
NGTS-3 A b	1434
NGTS-4 b	1650
NGTS-5 b	952
NGTS-6 b	1284
NGTS-8 b	1345
NGTS-9 b	1448
OGLE-2005-BLG-071L b	55
OGLE-2005-BLG-390L b	50
OGLE-2006-BLG-109L b	82
OGLE-2006-BLG-109L c	59
OGLE-TR-10 b	1702
OGLE-TR-111 b	1019
OGLE-TR-113 b	1342
OGLE-TR-132 b	2013
OGLE-TR-182 b	1550
OGLE-TR-211 b	1686
OGLE-TR-56 b	2212
OGLE2-TR-L9 b	2034
Oph 11 b	2175
PDS 70 b	1204
PDS 70 c	995
PH1 b	481
PH2 b	281
Proxima Cen b	234
Qatar-1 b	1418
Qatar-10 b	1955
Qatar-2 b	1344
Qatar-3 b	1681
Qatar-4 b	1385
Qatar-5 b	1415
Qatar-6 b	1006
Qatar-7 b	2053
Qatar-8 b	1457
Qatar-9 b	1134
ROXs 42 B b	1975
Ross 128 b	301
TIC 237913194 b	974
TIC 257060897 b	1762
TOI-1062 b	1077
TOI-1062 c	859
TOI-1064 b	784
TOI-1064 c	634
TOI-1075 b	1323
TOI-1107 b	1728
TOI-1130 b	810
TOI-1130 c	637
TOI-1136 c	1076
TOI-1136 d	1393
TOI-1136 e	673
TOI-1136 f	631
TOI-1181 b	2097
TOI-1201 b	703
TOI-122 b	471
TOI-1221 b	440
TOI-1227 b	244
TOI-1231 b	330
TOI-1235 b	775
TOI-1246 b	955
TOI-1246 c	860
TOI-1246 d	586
TOI-1246 e	462
TOI-125 b	1037
TOI-125 c	828
TOI-125 d	638
TOI-1259 A b	963
TOI-1260 b	871
